x y z meta\\
0.70 3.18 1602.65 1602.65\\
0.72 3.18 1604.84 1604.84\\
0.74 3.18 1606.97 1606.97\\
0.75 3.18 1609.06 1609.06\\
0.77 3.18 1611.11 1611.11\\
0.78 3.18 1613.11 1613.11\\
0.80 3.18 1615.07 1615.07\\
0.82 3.18 1616.98 1616.98\\
0.83 3.18 1618.85 1618.85\\
0.85 3.18 1620.67 1620.67\\
0.86 3.18 1622.45 1622.45\\
0.88 3.18 1624.18 1624.18\\
0.90 3.18 1625.87 1625.87\\
0.91 3.18 1627.51 1627.51\\
0.93 3.18 1629.11 1629.11\\
0.94 3.18 1630.66 1630.66\\
0.96 3.18 1632.17 1632.17\\
0.98 3.18 1633.64 1633.64\\
0.99 3.18 1635.05 1635.05\\
1.01 3.18 1636.43 1636.43\\
1.02 3.18 1637.76 1637.76\\
1.04 3.18 1639.04 1639.04\\
1.06 3.18 1640.28 1640.28\\
1.07 3.18 1641.47 1641.47\\
1.09 3.18 1642.62 1642.62\\
1.10 3.18 1643.73 1643.73\\
1.12 3.18 1644.79 1644.79\\
1.14 3.18 1645.80 1645.80\\
1.15 3.18 1646.77 1646.77\\
1.17 3.18 1647.70 1647.70\\
1.18 3.18 1648.58 1648.58\\
1.20 3.18 1649.41 1649.41\\
1.22 3.18 1650.20 1650.20\\
1.23 3.18 1650.95 1650.95\\
1.25 3.18 1651.65 1651.65\\
1.26 3.18 1652.30 1652.30\\
1.28 3.18 1652.91 1652.91\\
1.30 3.18 1653.48 1653.48\\
1.31 3.18 1654.00 1654.00\\
1.33 3.18 1654.48 1654.48\\
1.34 3.18 1654.91 1654.91\\
1.36 3.18 1655.29 1655.29\\
1.38 3.18 1655.64 1655.64\\
1.39 3.18 1655.93 1655.93\\
1.41 3.18 1656.18 1656.18\\
1.42 3.18 1656.39 1656.39\\
1.44 3.18 1656.55 1656.55\\
1.46 3.18 1656.67 1656.67\\
1.47 3.18 1656.74 1656.74\\
1.49 3.18 1656.77 1656.77\\
1.50 3.18 1656.75 1656.75\\
1.52 3.18 1656.69 1656.69\\
1.54 3.18 1656.58 1656.58\\
1.55 3.18 1656.43 1656.43\\
1.57 3.18 1656.23 1656.23\\
1.58 3.18 1655.99 1655.99\\
1.60 3.18 1655.71 1655.71\\
1.62 3.18 1655.37 1655.37\\
1.63 3.18 1655.00 1655.00\\
1.65 3.18 1654.58 1654.58\\
1.66 3.18 1654.11 1654.11\\
1.68 3.18 1653.60 1653.60\\
1.70 3.18 1653.04 1653.04\\
1.71 3.18 1652.44 1652.44\\
1.73 3.18 1651.80 1651.80\\
1.74 3.18 1651.11 1651.11\\
1.76 3.18 1650.37 1650.37\\
1.78 3.18 1649.59 1649.59\\
1.79 3.18 1648.76 1648.76\\
1.81 3.18 1647.89 1647.89\\
1.82 3.18 1646.98 1646.98\\
1.84 3.18 1646.02 1646.02\\
1.86 3.18 1645.01 1645.01\\
1.87 3.18 1643.96 1643.96\\
1.89 3.18 1642.87 1642.87\\
1.90 3.18 1641.73 1641.73\\
1.92 3.18 1640.55 1640.55\\
1.94 3.18 1639.32 1639.32\\
1.95 3.18 1638.04 1638.04\\
1.97 3.18 1636.72 1636.72\\
1.98 3.18 1635.36 1635.36\\
2.00 3.18 1633.95 1633.95\\
2.02 3.18 1632.50 1632.50\\
2.03 3.18 1631.00 1631.00\\
2.05 3.18 1629.46 1629.46\\
2.06 3.18 1627.87 1627.87\\
2.08 3.18 1626.24 1626.24\\
2.10 3.18 1624.56 1624.56\\
2.11 3.18 1622.83 1622.83\\
2.13 3.18 1621.07 1621.07\\
2.14 3.18 1619.25 1619.25\\
2.16 3.18 1617.40 1617.40\\
2.18 3.18 1615.49 1615.49\\
2.19 3.18 1613.55 1613.55\\
2.21 3.18 1611.56 1611.56\\
2.22 3.18 1609.52 1609.52\\
2.24 3.18 1607.44 1607.44\\
2.26 3.18 1605.31 1605.31\\
2.27 3.18 1603.14 1603.14\\
2.29 3.18 1600.92 1600.92\\
2.30 3.18 1598.66 1598.66\\
2.32 3.18 1596.35 1596.35\\
2.34 3.18 1594.00 1594.00\\
2.35 3.18 1591.61 1591.61\\
2.37 3.18 1589.17 1589.17\\
2.38 3.18 1586.68 1586.68\\
2.40 3.18 1584.15 1584.15\\
2.42 3.18 1581.57 1581.57\\
2.43 3.18 1578.95 1578.95\\
2.45 3.18 1576.29 1576.29\\
2.46 3.18 1573.58 1573.58\\
2.48 3.18 1570.82 1570.82\\
2.50 3.18 1568.02 1568.02\\
2.51 3.18 1565.18 1565.18\\
2.53 3.18 1562.29 1562.29\\
2.54 3.18 1559.36 1559.36\\
2.56 3.18 1556.38 1556.38\\
2.58 3.18 1553.35 1553.35\\
2.59 3.18 1550.28 1550.28\\
2.61 3.18 1547.17 1547.17\\
2.62 3.18 1544.01 1544.01\\
2.64 3.18 1540.81 1540.81\\
2.66 3.18 1537.56 1537.56\\
2.67 3.18 1534.26 1534.26\\
2.69 3.18 1530.93 1530.93\\
2.70 3.18 1527.54 1527.54\\
2.72 3.18 1524.11 1524.11\\
2.74 3.18 1520.64 1520.64\\
2.75 3.18 1517.12 1517.12\\
2.77 3.18 1513.56 1513.56\\
2.78 3.18 1509.95 1509.95\\
2.80 3.18 1506.30 1506.30\\
2.82 3.18 1502.60 1502.60\\
2.83 3.18 1498.86 1498.86\\
2.85 3.18 1495.07 1495.07\\
2.86 3.18 1491.24 1491.24\\
2.88 3.18 1487.37 1487.37\\
2.90 3.18 1483.44 1483.44\\
2.91 3.18 1479.48 1479.48\\
2.93 3.18 1475.47 1475.47\\
2.94 3.18 1471.41 1471.41\\
2.96 3.18 1467.31 1467.31\\
2.98 3.18 1463.16 1463.16\\
2.99 3.18 1458.97 1458.97\\
0.00 3.19 1462.35 1462.35\\
0.02 3.19 1466.51 1466.51\\
0.03 3.19 1470.62 1470.62\\
0.05 3.19 1474.69 1474.69\\
0.06 3.19 1478.71 1478.71\\
0.08 3.19 1482.69 1482.69\\
0.10 3.19 1486.63 1486.63\\
0.11 3.19 1490.51 1490.51\\
0.13 3.19 1494.36 1494.36\\
0.14 3.19 1498.16 1498.16\\
0.16 3.19 1501.91 1501.91\\
0.18 3.19 1505.62 1505.62\\
0.19 3.19 1509.28 1509.28\\
0.21 3.19 1512.90 1512.90\\
0.22 3.19 1516.48 1516.48\\
0.24 3.19 1520.01 1520.01\\
0.26 3.19 1523.49 1523.49\\
0.27 3.19 1526.93 1526.93\\
0.29 3.19 1530.33 1530.33\\
0.30 3.19 1533.68 1533.68\\
0.32 3.19 1536.98 1536.98\\
0.34 3.19 1540.24 1540.24\\
0.35 3.19 1543.46 1543.46\\
0.37 3.19 1546.63 1546.63\\
0.38 3.19 1549.76 1549.76\\
0.40 3.19 1552.84 1552.84\\
0.42 3.19 1555.87 1555.87\\
0.43 3.19 1558.86 1558.86\\
0.45 3.19 1561.81 1561.81\\
0.46 3.19 1564.71 1564.71\\
0.48 3.19 1567.57 1567.57\\
0.50 3.19 1570.38 1570.38\\
0.51 3.19 1573.15 1573.15\\
0.53 3.19 1575.87 1575.87\\
0.54 3.19 1578.54 1578.54\\
0.56 3.19 1581.18 1581.18\\
0.58 3.19 1583.76 1583.76\\
0.59 3.19 1586.31 1586.31\\
0.61 3.19 1588.80 1588.80\\
0.62 3.19 1591.26 1591.26\\
0.64 3.19 1593.66 1593.66\\
0.66 3.19 1596.03 1596.03\\
0.67 3.19 1598.35 1598.35\\
0.69 3.19 1600.62 1600.62\\
0.70 3.19 1602.85 1602.85\\
0.72 3.19 1605.03 1605.03\\
0.74 3.19 1607.17 1607.17\\
0.75 3.19 1609.26 1609.26\\
0.77 3.19 1611.31 1611.31\\
0.78 3.19 1613.31 1613.31\\
0.80 3.19 1615.27 1615.27\\
0.82 3.19 1617.19 1617.19\\
0.83 3.19 1619.06 1619.06\\
0.85 3.19 1620.88 1620.88\\
0.86 3.19 1622.66 1622.66\\
0.88 3.19 1624.40 1624.40\\
0.90 3.19 1626.08 1626.08\\
0.91 3.19 1627.73 1627.73\\
0.93 3.19 1629.33 1629.33\\
0.94 3.19 1630.88 1630.88\\
0.96 3.19 1632.39 1632.39\\
0.98 3.19 1633.86 1633.86\\
0.99 3.19 1635.28 1635.28\\
1.01 3.19 1636.66 1636.66\\
1.02 3.19 1637.99 1637.99\\
1.04 3.19 1639.27 1639.27\\
1.06 3.19 1640.51 1640.51\\
1.07 3.19 1641.71 1641.71\\
1.09 3.19 1642.86 1642.86\\
1.10 3.19 1643.97 1643.97\\
1.12 3.19 1645.03 1645.03\\
1.14 3.19 1646.05 1646.05\\
1.15 3.19 1647.02 1647.02\\
1.17 3.19 1647.94 1647.94\\
1.18 3.19 1648.83 1648.83\\
1.20 3.19 1649.66 1649.66\\
1.22 3.19 1650.45 1650.45\\
1.23 3.19 1651.20 1651.20\\
1.25 3.19 1651.90 1651.90\\
1.26 3.19 1652.56 1652.56\\
1.28 3.19 1653.17 1653.17\\
1.30 3.19 1653.74 1653.74\\
1.31 3.19 1654.27 1654.27\\
1.33 3.19 1654.74 1654.74\\
1.34 3.19 1655.18 1655.18\\
1.36 3.19 1655.56 1655.56\\
1.38 3.19 1655.91 1655.91\\
1.39 3.19 1656.21 1656.21\\
1.41 3.19 1656.46 1656.46\\
1.42 3.19 1656.67 1656.67\\
1.44 3.19 1656.83 1656.83\\
1.46 3.19 1656.95 1656.95\\
1.47 3.19 1657.03 1657.03\\
1.49 3.19 1657.06 1657.06\\
1.50 3.19 1657.04 1657.04\\
1.52 3.19 1656.98 1656.98\\
1.54 3.19 1656.87 1656.87\\
1.55 3.19 1656.72 1656.72\\
1.57 3.19 1656.53 1656.53\\
1.58 3.19 1656.29 1656.29\\
1.60 3.19 1656.00 1656.00\\
1.62 3.19 1655.67 1655.67\\
1.63 3.19 1655.30 1655.30\\
1.65 3.19 1654.88 1654.88\\
1.66 3.19 1654.42 1654.42\\
1.68 3.19 1653.91 1653.91\\
1.70 3.19 1653.35 1653.35\\
1.71 3.19 1652.75 1652.75\\
1.73 3.19 1652.11 1652.11\\
1.74 3.19 1651.42 1651.42\\
1.76 3.19 1650.69 1650.69\\
1.78 3.19 1649.91 1649.91\\
1.79 3.19 1649.09 1649.09\\
1.81 3.19 1648.22 1648.22\\
1.82 3.19 1647.30 1647.30\\
1.84 3.19 1646.35 1646.35\\
1.86 3.19 1645.34 1645.34\\
1.87 3.19 1644.30 1644.30\\
1.89 3.19 1643.20 1643.20\\
1.90 3.19 1642.07 1642.07\\
1.92 3.19 1640.88 1640.88\\
1.94 3.19 1639.66 1639.66\\
1.95 3.19 1638.38 1638.38\\
1.97 3.19 1637.07 1637.07\\
1.98 3.19 1635.70 1635.70\\
2.00 3.19 1634.30 1634.30\\
2.02 3.19 1632.85 1632.85\\
2.03 3.19 1631.35 1631.35\\
2.05 3.19 1629.81 1629.81\\
2.06 3.19 1628.22 1628.22\\
2.08 3.19 1626.59 1626.59\\
2.10 3.19 1624.91 1624.91\\
2.11 3.19 1623.19 1623.19\\
2.13 3.19 1621.43 1621.43\\
2.14 3.19 1619.62 1619.62\\
2.16 3.19 1617.76 1617.76\\
2.18 3.19 1615.86 1615.86\\
2.19 3.19 1613.92 1613.92\\
2.21 3.19 1611.93 1611.93\\
2.22 3.19 1609.89 1609.89\\
2.24 3.19 1607.81 1607.81\\
2.26 3.19 1605.69 1605.69\\
2.27 3.19 1603.52 1603.52\\
2.29 3.19 1601.30 1601.30\\
2.30 3.19 1599.04 1599.04\\
2.32 3.19 1596.74 1596.74\\
2.34 3.19 1594.39 1594.39\\
2.35 3.19 1592.00 1592.00\\
2.37 3.19 1589.56 1589.56\\
2.38 3.19 1587.07 1587.07\\
2.40 3.19 1584.54 1584.54\\
2.42 3.19 1581.97 1581.97\\
2.43 3.19 1579.35 1579.35\\
2.45 3.19 1576.69 1576.69\\
2.46 3.19 1573.98 1573.98\\
2.48 3.19 1571.23 1571.23\\
2.50 3.19 1568.43 1568.43\\
2.51 3.19 1565.59 1565.59\\
2.53 3.19 1562.70 1562.70\\
2.54 3.19 1559.77 1559.77\\
2.56 3.19 1556.79 1556.79\\
2.58 3.19 1553.77 1553.77\\
2.59 3.19 1550.70 1550.70\\
2.61 3.19 1547.59 1547.59\\
2.62 3.19 1544.43 1544.43\\
2.64 3.19 1541.23 1541.23\\
2.66 3.19 1537.98 1537.98\\
2.67 3.19 1534.69 1534.69\\
2.69 3.19 1531.35 1531.35\\
2.70 3.19 1527.97 1527.97\\
2.72 3.19 1524.55 1524.55\\
2.74 3.19 1521.08 1521.08\\
2.75 3.19 1517.56 1517.56\\
2.77 3.19 1514.00 1514.00\\
2.78 3.19 1510.39 1510.39\\
2.80 3.19 1506.74 1506.74\\
2.82 3.19 1503.05 1503.05\\
2.83 3.19 1499.31 1499.31\\
2.85 3.19 1495.52 1495.52\\
2.86 3.19 1491.69 1491.69\\
2.88 3.19 1487.82 1487.82\\
2.90 3.19 1483.90 1483.90\\
2.91 3.19 1479.93 1479.93\\
2.93 3.19 1475.92 1475.92\\
2.94 3.19 1471.87 1471.87\\
2.96 3.19 1467.77 1467.77\\
2.98 3.19 1463.62 1463.62\\
2.99 3.19 1459.43 1459.43\\
0.00 3.20 1462.45 1462.45\\
0.02 3.20 1466.61 1466.61\\
0.03 3.20 1470.72 1470.72\\
0.05 3.20 1474.79 1474.79\\
0.06 3.20 1478.82 1478.82\\
0.08 3.20 1482.80 1482.80\\
0.10 3.20 1486.73 1486.73\\
0.11 3.20 1490.62 1490.62\\
0.13 3.20 1494.47 1494.47\\
0.14 3.20 1498.27 1498.27\\
0.16 3.20 1502.02 1502.02\\
0.18 3.20 1505.74 1505.74\\
0.19 3.20 1509.40 1509.40\\
0.21 3.20 1513.02 1513.02\\
0.22 3.20 1516.60 1516.60\\
0.24 3.20 1520.13 1520.13\\
0.26 3.20 1523.62 1523.62\\
0.27 3.20 1527.06 1527.06\\
0.29 3.20 1530.46 1530.46\\
0.30 3.20 1533.81 1533.81\\
0.32 3.20 1537.12 1537.12\\
0.34 3.20 1540.38 1540.38\\
0.35 3.20 1543.60 1543.60\\
0.37 3.20 1546.77 1546.77\\
0.38 3.20 1549.90 1549.90\\
0.40 3.20 1552.98 1552.98\\
0.42 3.20 1556.02 1556.02\\
0.43 3.20 1559.01 1559.01\\
0.45 3.20 1561.96 1561.96\\
0.46 3.20 1564.86 1564.86\\
0.48 3.20 1567.72 1567.72\\
0.50 3.20 1570.53 1570.53\\
0.51 3.20 1573.30 1573.30\\
0.53 3.20 1576.02 1576.02\\
0.54 3.20 1578.70 1578.70\\
0.56 3.20 1581.34 1581.34\\
0.58 3.20 1583.93 1583.93\\
0.59 3.20 1586.47 1586.47\\
0.61 3.20 1588.97 1588.97\\
0.62 3.20 1591.43 1591.43\\
0.64 3.20 1593.83 1593.83\\
0.66 3.20 1596.20 1596.20\\
0.67 3.20 1598.52 1598.52\\
0.69 3.20 1600.79 1600.79\\
0.70 3.20 1603.02 1603.02\\
0.72 3.20 1605.21 1605.21\\
0.74 3.20 1607.35 1607.35\\
0.75 3.20 1609.45 1609.45\\
0.77 3.20 1611.50 1611.50\\
0.78 3.20 1613.50 1613.50\\
0.80 3.20 1615.46 1615.46\\
0.82 3.20 1617.38 1617.38\\
0.83 3.20 1619.25 1619.25\\
0.85 3.20 1621.08 1621.08\\
0.86 3.20 1622.86 1622.86\\
0.88 3.20 1624.59 1624.59\\
0.90 3.20 1626.29 1626.29\\
0.91 3.20 1627.93 1627.93\\
0.93 3.20 1629.53 1629.53\\
0.94 3.20 1631.09 1631.09\\
0.96 3.20 1632.60 1632.60\\
0.98 3.20 1634.07 1634.07\\
0.99 3.20 1635.49 1635.49\\
1.01 3.20 1636.87 1636.87\\
1.02 3.20 1638.20 1638.20\\
1.04 3.20 1639.49 1639.49\\
1.06 3.20 1640.73 1640.73\\
1.07 3.20 1641.93 1641.93\\
1.09 3.20 1643.08 1643.08\\
1.10 3.20 1644.19 1644.19\\
1.12 3.20 1645.26 1645.26\\
1.14 3.20 1646.27 1646.27\\
1.15 3.20 1647.25 1647.25\\
1.17 3.20 1648.18 1648.18\\
1.18 3.20 1649.06 1649.06\\
1.20 3.20 1649.90 1649.90\\
1.22 3.20 1650.69 1650.69\\
1.23 3.20 1651.44 1651.44\\
1.25 3.20 1652.15 1652.15\\
1.26 3.20 1652.81 1652.81\\
1.28 3.20 1653.42 1653.42\\
1.30 3.20 1653.99 1653.99\\
1.31 3.20 1654.52 1654.52\\
1.33 3.20 1655.00 1655.00\\
1.34 3.20 1655.43 1655.43\\
1.36 3.20 1655.82 1655.82\\
1.38 3.20 1656.17 1656.17\\
1.39 3.20 1656.47 1656.47\\
1.41 3.20 1656.72 1656.72\\
1.42 3.20 1656.93 1656.93\\
1.44 3.20 1657.10 1657.10\\
1.46 3.20 1657.22 1657.22\\
1.47 3.20 1657.30 1657.30\\
1.49 3.20 1657.33 1657.33\\
1.50 3.20 1657.31 1657.31\\
1.52 3.20 1657.25 1657.25\\
1.54 3.20 1657.15 1657.15\\
1.55 3.20 1657.00 1657.00\\
1.57 3.20 1656.81 1656.81\\
1.58 3.20 1656.57 1656.57\\
1.60 3.20 1656.29 1656.29\\
1.62 3.20 1655.96 1655.96\\
1.63 3.20 1655.59 1655.59\\
1.65 3.20 1655.17 1655.17\\
1.66 3.20 1654.71 1654.71\\
1.68 3.20 1654.20 1654.20\\
1.70 3.20 1653.65 1653.65\\
1.71 3.20 1653.05 1653.05\\
1.73 3.20 1652.41 1652.41\\
1.74 3.20 1651.72 1651.72\\
1.76 3.20 1650.99 1650.99\\
1.78 3.20 1650.21 1650.21\\
1.79 3.20 1649.39 1649.39\\
1.81 3.20 1648.53 1648.53\\
1.82 3.20 1647.62 1647.62\\
1.84 3.20 1646.66 1646.66\\
1.86 3.20 1645.66 1645.66\\
1.87 3.20 1644.61 1644.61\\
1.89 3.20 1643.52 1643.52\\
1.90 3.20 1642.39 1642.39\\
1.92 3.20 1641.21 1641.21\\
1.94 3.20 1639.98 1639.98\\
1.95 3.20 1638.71 1638.71\\
1.97 3.20 1637.39 1637.39\\
1.98 3.20 1636.03 1636.03\\
2.00 3.20 1634.63 1634.63\\
2.02 3.20 1633.18 1633.18\\
2.03 3.20 1631.69 1631.69\\
2.05 3.20 1630.15 1630.15\\
2.06 3.20 1628.56 1628.56\\
2.08 3.20 1626.93 1626.93\\
2.10 3.20 1625.26 1625.26\\
2.11 3.20 1623.54 1623.54\\
2.13 3.20 1621.78 1621.78\\
2.14 3.20 1619.97 1619.97\\
2.16 3.20 1618.11 1618.11\\
2.18 3.20 1616.21 1616.21\\
2.19 3.20 1614.27 1614.27\\
2.21 3.20 1612.28 1612.28\\
2.22 3.20 1610.25 1610.25\\
2.24 3.20 1608.17 1608.17\\
2.26 3.20 1606.05 1606.05\\
2.27 3.20 1603.88 1603.88\\
2.29 3.20 1601.67 1601.67\\
2.30 3.20 1599.41 1599.41\\
2.32 3.20 1597.11 1597.11\\
2.34 3.20 1594.76 1594.76\\
2.35 3.20 1592.37 1592.37\\
2.37 3.20 1589.93 1589.93\\
2.38 3.20 1587.45 1587.45\\
2.40 3.20 1584.92 1584.92\\
2.42 3.20 1582.35 1582.35\\
2.43 3.20 1579.74 1579.74\\
2.45 3.20 1577.07 1577.07\\
2.46 3.20 1574.37 1574.37\\
2.48 3.20 1571.62 1571.62\\
2.50 3.20 1568.82 1568.82\\
2.51 3.20 1565.98 1565.98\\
2.53 3.20 1563.09 1563.09\\
2.54 3.20 1560.16 1560.16\\
2.56 3.20 1557.19 1557.19\\
2.58 3.20 1554.17 1554.17\\
2.59 3.20 1551.10 1551.10\\
2.61 3.20 1547.99 1547.99\\
2.62 3.20 1544.84 1544.84\\
2.64 3.20 1541.64 1541.64\\
2.66 3.20 1538.39 1538.39\\
2.67 3.20 1535.10 1535.10\\
2.69 3.20 1531.77 1531.77\\
2.70 3.20 1528.39 1528.39\\
2.72 3.20 1524.96 1524.96\\
2.74 3.20 1521.49 1521.49\\
2.75 3.20 1517.98 1517.98\\
2.77 3.20 1514.42 1514.42\\
2.78 3.20 1510.82 1510.82\\
2.80 3.20 1507.17 1507.17\\
2.82 3.20 1503.48 1503.48\\
2.83 3.20 1499.74 1499.74\\
2.85 3.20 1495.95 1495.95\\
2.86 3.20 1492.13 1492.13\\
2.88 3.20 1488.25 1488.25\\
2.90 3.20 1484.33 1484.33\\
2.91 3.20 1480.37 1480.37\\
2.93 3.20 1476.36 1476.36\\
2.94 3.20 1472.31 1472.31\\
2.96 3.20 1468.21 1468.21\\
2.98 3.20 1464.07 1464.07\\
2.99 3.20 1459.88 1459.88\\
0.00 3.21 1462.53 1462.53\\
0.02 3.21 1466.69 1466.69\\
0.03 3.21 1470.80 1470.80\\
0.05 3.21 1474.88 1474.88\\
0.06 3.21 1478.90 1478.90\\
0.08 3.21 1482.89 1482.89\\
0.10 3.21 1486.82 1486.82\\
0.11 3.21 1490.72 1490.72\\
0.13 3.21 1494.56 1494.56\\
0.14 3.21 1498.37 1498.37\\
0.16 3.21 1502.12 1502.12\\
0.18 3.21 1505.84 1505.84\\
0.19 3.21 1509.51 1509.51\\
0.21 3.21 1513.13 1513.13\\
0.22 3.21 1516.71 1516.71\\
0.24 3.21 1520.24 1520.24\\
0.26 3.21 1523.73 1523.73\\
0.27 3.21 1527.17 1527.17\\
0.29 3.21 1530.57 1530.57\\
0.30 3.21 1533.92 1533.92\\
0.32 3.21 1537.23 1537.23\\
0.34 3.21 1540.50 1540.50\\
0.35 3.21 1543.72 1543.72\\
0.37 3.21 1546.89 1546.89\\
0.38 3.21 1550.02 1550.02\\
0.40 3.21 1553.11 1553.11\\
0.42 3.21 1556.15 1556.15\\
0.43 3.21 1559.14 1559.14\\
0.45 3.21 1562.09 1562.09\\
0.46 3.21 1565.00 1565.00\\
0.48 3.21 1567.86 1567.86\\
0.50 3.21 1570.67 1570.67\\
0.51 3.21 1573.44 1573.44\\
0.53 3.21 1576.17 1576.17\\
0.54 3.21 1578.85 1578.85\\
0.56 3.21 1581.48 1581.48\\
0.58 3.21 1584.08 1584.08\\
0.59 3.21 1586.62 1586.62\\
0.61 3.21 1589.12 1589.12\\
0.62 3.21 1591.58 1591.58\\
0.64 3.21 1593.99 1593.99\\
0.66 3.21 1596.36 1596.36\\
0.67 3.21 1598.68 1598.68\\
0.69 3.21 1600.96 1600.96\\
0.70 3.21 1603.19 1603.19\\
0.72 3.21 1605.38 1605.38\\
0.74 3.21 1607.52 1607.52\\
0.75 3.21 1609.62 1609.62\\
0.77 3.21 1611.67 1611.67\\
0.78 3.21 1613.68 1613.68\\
0.80 3.21 1615.64 1615.64\\
0.82 3.21 1617.56 1617.56\\
0.83 3.21 1619.43 1619.43\\
0.85 3.21 1621.26 1621.26\\
0.86 3.21 1623.04 1623.04\\
0.88 3.21 1624.78 1624.78\\
0.90 3.21 1626.47 1626.47\\
0.91 3.21 1628.12 1628.12\\
0.93 3.21 1629.72 1629.72\\
0.94 3.21 1631.28 1631.28\\
0.96 3.21 1632.80 1632.80\\
0.98 3.21 1634.27 1634.27\\
0.99 3.21 1635.69 1635.69\\
1.01 3.21 1637.07 1637.07\\
1.02 3.21 1638.40 1638.40\\
1.04 3.21 1639.69 1639.69\\
1.06 3.21 1640.94 1640.94\\
1.07 3.21 1642.14 1642.14\\
1.09 3.21 1643.29 1643.29\\
1.10 3.21 1644.40 1644.40\\
1.12 3.21 1645.47 1645.47\\
1.14 3.21 1646.49 1646.49\\
1.15 3.21 1647.46 1647.46\\
1.17 3.21 1648.40 1648.40\\
1.18 3.21 1649.28 1649.28\\
1.20 3.21 1650.12 1650.12\\
1.22 3.21 1650.92 1650.92\\
1.23 3.21 1651.67 1651.67\\
1.25 3.21 1652.38 1652.38\\
1.26 3.21 1653.04 1653.04\\
1.28 3.21 1653.65 1653.65\\
1.30 3.21 1654.22 1654.22\\
1.31 3.21 1654.75 1654.75\\
1.33 3.21 1655.23 1655.23\\
1.34 3.21 1655.67 1655.67\\
1.36 3.21 1656.06 1656.06\\
1.38 3.21 1656.41 1656.41\\
1.39 3.21 1656.71 1656.71\\
1.41 3.21 1656.97 1656.97\\
1.42 3.21 1657.18 1657.18\\
1.44 3.21 1657.35 1657.35\\
1.46 3.21 1657.47 1657.47\\
1.47 3.21 1657.55 1657.55\\
1.49 3.21 1657.58 1657.58\\
1.50 3.21 1657.57 1657.57\\
1.52 3.21 1657.52 1657.52\\
1.54 3.21 1657.41 1657.41\\
1.55 3.21 1657.27 1657.27\\
1.57 3.21 1657.08 1657.08\\
1.58 3.21 1656.84 1656.84\\
1.60 3.21 1656.56 1656.56\\
1.62 3.21 1656.23 1656.23\\
1.63 3.21 1655.86 1655.86\\
1.65 3.21 1655.45 1655.45\\
1.66 3.21 1654.99 1654.99\\
1.68 3.21 1654.48 1654.48\\
1.70 3.21 1653.93 1653.93\\
1.71 3.21 1653.33 1653.33\\
1.73 3.21 1652.69 1652.69\\
1.74 3.21 1652.01 1652.01\\
1.76 3.21 1651.28 1651.28\\
1.78 3.21 1650.51 1650.51\\
1.79 3.21 1649.69 1649.69\\
1.81 3.21 1648.82 1648.82\\
1.82 3.21 1647.91 1647.91\\
1.84 3.21 1646.96 1646.96\\
1.86 3.21 1645.96 1645.96\\
1.87 3.21 1644.91 1644.91\\
1.89 3.21 1643.83 1643.83\\
1.90 3.21 1642.69 1642.69\\
1.92 3.21 1641.51 1641.51\\
1.94 3.21 1640.29 1640.29\\
1.95 3.21 1639.02 1639.02\\
1.97 3.21 1637.71 1637.71\\
1.98 3.21 1636.35 1636.35\\
2.00 3.21 1634.95 1634.95\\
2.02 3.21 1633.50 1633.50\\
2.03 3.21 1632.01 1632.01\\
2.05 3.21 1630.47 1630.47\\
2.06 3.21 1628.89 1628.89\\
2.08 3.21 1627.26 1627.26\\
2.10 3.21 1625.59 1625.59\\
2.11 3.21 1623.87 1623.87\\
2.13 3.21 1622.11 1622.11\\
2.14 3.21 1620.30 1620.30\\
2.16 3.21 1618.45 1618.45\\
2.18 3.21 1616.55 1616.55\\
2.19 3.21 1614.61 1614.61\\
2.21 3.21 1612.62 1612.62\\
2.22 3.21 1610.59 1610.59\\
2.24 3.21 1608.52 1608.52\\
2.26 3.21 1606.40 1606.40\\
2.27 3.21 1604.23 1604.23\\
2.29 3.21 1602.02 1602.02\\
2.30 3.21 1599.76 1599.76\\
2.32 3.21 1597.46 1597.46\\
2.34 3.21 1595.12 1595.12\\
2.35 3.21 1592.73 1592.73\\
2.37 3.21 1590.29 1590.29\\
2.38 3.21 1587.81 1587.81\\
2.40 3.21 1585.29 1585.29\\
2.42 3.21 1582.72 1582.72\\
2.43 3.21 1580.10 1580.10\\
2.45 3.21 1577.44 1577.44\\
2.46 3.21 1574.74 1574.74\\
2.48 3.21 1571.99 1571.99\\
2.50 3.21 1569.20 1569.20\\
2.51 3.21 1566.36 1566.36\\
2.53 3.21 1563.47 1563.47\\
2.54 3.21 1560.54 1560.54\\
2.56 3.21 1557.57 1557.57\\
2.58 3.21 1554.55 1554.55\\
2.59 3.21 1551.49 1551.49\\
2.61 3.21 1548.38 1548.38\\
2.62 3.21 1545.23 1545.23\\
2.64 3.21 1542.03 1542.03\\
2.66 3.21 1538.79 1538.79\\
2.67 3.21 1535.50 1535.50\\
2.69 3.21 1532.17 1532.17\\
2.70 3.21 1528.79 1528.79\\
2.72 3.21 1525.37 1525.37\\
2.74 3.21 1521.90 1521.90\\
2.75 3.21 1518.39 1518.39\\
2.77 3.21 1514.83 1514.83\\
2.78 3.21 1511.23 1511.23\\
2.80 3.21 1507.58 1507.58\\
2.82 3.21 1503.89 1503.89\\
2.83 3.21 1500.15 1500.15\\
2.85 3.21 1496.37 1496.37\\
